구분,교육지원청,학원및교습소명,주소,설립자-성명,전화번호,교습과정,교습과목(반),정원,교습기간,총교습시간(분),교습비,모의고사비,재료비,급식비,기숙사비,차량비,피복비,기타경비합계,총교습비,강사수
학원,동부,중앙경찰학원,"대전광역시 중구 중앙로 141 , 11층 (선화동, NC백화점)",(주)중앙학원,042-242-9112,성인고시,종합반(합격책임반),1,60개월 0일,432000,3300000,0,0,0,0,0,0,0,3300000,8
학원,동부,아이빅실용음악학원,대전광역시 중구 중앙로138번길 17 4층 (대흥동),황은지,042-320-1416,음악,"취미단과반(보컬,피아노,베이스,기타,작곡)",4,1개월 0일,1260,150000,0,0,0,0,0,0,0,150000,4
학원,동부,아이빅실용음악학원,대전광역시 중구 중앙로138번길 17 4층 (대흥동),황은지,042-320-1416,음악,입시A(보컬),4,1개월 0일,1008,200000,0,0,0,0,0,0,0,200000,4
학원,동부,아이빅실용음악학원,대전광역시 중구 중앙로138번길 17 4층 (대흥동),황은지,042-320-1416,음악,"입시B(피아노,기타,베이스,작곡)",4,1개월 0일,1260,200000,0,0,0,0,0,0,0,200000,4
학원,동부,아이빅실용음악학원,대전광역시 중구 중앙로138번길 17 4층 (대흥동),황은지,042-320-1416,음악,입시C(보컬),4,1개월 0일,1260,250000,0,0,0,0,0,0,0,250000,4
학원,동부,푸른미술학원,대전광역시 대덕구 우암동로 19   3층 (비래동),최선희,042-621-6903,미술,미술(유치부),30,1개월 0일,800,110000,0,0,0,0,0,0,0,110000,2
학원,동부,푸른미술학원,대전광역시 대덕구 우암동로 19   3층 (비래동),최선희,042-621-6903,미술,미술(초등부),30,1개월 0일,1200,110000,0,0,0,0,0,0,0,110000,2
학원,동부,뉴성모간호학원,"대전광역시 동구 동대전로 177 3층,4층(자양동)",이지현,042-624-6244,간호조무사,간호조무사,110,1개월 0일,5040,200000,0,0,0,0,0,0,0,200000,8
학원,동부,뉴성모간호학원,"대전광역시 동구 동대전로 177 3층,4층(자양동)",이지현,042-624-6244,간호조무사,간호조무사,40,1개월 0일,8820,245700,0,0,0,0,0,0,0,245700,8
학원,동부,훈민아인스학원,대전광역시 중구 수도산로 4 4층,박현선,042-226-6331,보습,"초등 국,영,수(1~5학년)",15,1개월 0일,3150,220000,0,0,0,0,0,0,0,220000,4
학원,동부,훈민아인스학원,대전광역시 중구 수도산로 4 4층,박현선,042-226-6331,보습,"초등 국,영,수(6학년)",15,1개월 0일,3150,240000,0,0,0,0,0,0,0,240000,4
학원,동부,훈민아인스학원,대전광역시 중구 수도산로 4 4층,박현선,042-226-6331,보습,"중등 국,영,수",15,1개월 0일,3150,290000,0,0,0,0,0,0,0,290000,4
학원,동부,훈민아인스학원,대전광역시 중구 수도산로 4 4층,박현선,042-226-6331,보습,초등 수학,15,1개월 0일,1260,140000,0,0,0,0,0,0,0,140000,4
학원,동부,꽃나라음악학원,"대전광역시 대덕구 대덕대로 1555 , 상가동 4층 403호 일부 (석봉동)",이선숙,042-931-2498,음악,피아노(초급),15,1개월 0일,1000,110000,0,0,0,0,0,0,0,110000,2
학원,동부,꽃나라음악학원,"대전광역시 대덕구 대덕대로 1555 , 상가동 4층 403호 일부 (석봉동)",이선숙,042-931-2498,음악,피아노(중급),15,1개월 0일,1000,120000,0,0,0,0,0,0,0,120000,2
학원,동부,꽃나라음악학원,"대전광역시 대덕구 대덕대로 1555 , 상가동 4층 403호 일부 (석봉동)",이선숙,042-931-2498,음악,피아노(고급),15,1개월 0일,1000,130000,0,0,0,0,0,0,0,130000,2
학원,동부,꽃나라음악학원,"대전광역시 대덕구 대덕대로 1555 , 상가동 4층 403호 일부 (석봉동)",이선숙,042-931-2498,음악,피아노(입시),10,1개월 0일,1000,170000,0,0,0,0,0,0,0,170000,2
학원,동부,꽃나라음악학원,"대전광역시 대덕구 대덕대로 1555 , 상가동 4층 403호 일부 (석봉동)",이선숙,042-931-2498,음악,바이올린,10,1개월 0일,1000,150000,0,0,0,0,0,0,0,150000,2
학원,동부,꽃나라음악학원,"대전광역시 대덕구 대덕대로 1555 , 상가동 4층 403호 일부 (석봉동)",이선숙,042-931-2498,음악,플릇,10,1개월 0일,1000,150000,0,0,0,0,0,0,0,150000,2
학원,동부,한숲독서실,"대전광역시 대덕구 계족로489번길 66  3층,4층 (중리동)",최은주,042-626-8852,독서실(유아/초·중·고),일반실,139,1개월 0일,0,95000,0,0,0,0,0,0,0,95000,0
학원,동부,한숲독서실,"대전광역시 대덕구 계족로489번길 66  3층,4층 (중리동)",최은주,042-626-8852,독서실(유아/초·중·고),1일반,139,1개월 0일,0,6000,0,0,0,0,0,0,0,6000,0
학원,동부,블루노트음악학원,"대전광역시 중구 목동로 42 , 302호 (목동)",이윤복,042-221-0222,음악,피아노기초,20,1개월 0일,1260,110000,0,0,0,0,0,0,0,110000,1
학원,동부,블루노트음악학원,"대전광역시 중구 목동로 42 , 302호 (목동)",이윤복,042-221-0222,음악,피아노(체100),20,1개월 0일,1260,120000,0,0,0,0,0,0,0,120000,1
학원,동부,블루노트음악학원,"대전광역시 중구 목동로 42 , 302호 (목동)",이윤복,042-221-0222,음악,피아노(체30),20,1개월 0일,1260,130000,0,0,0,0,0,0,0,130000,1
학원,동부,블루노트음악학원,"대전광역시 중구 목동로 42 , 302호 (목동)",이윤복,042-221-0222,음악,피아노(체40),20,1개월 0일,1260,140000,0,0,0,0,0,0,0,140000,1
학원,동부,블루노트음악학원,"대전광역시 중구 목동로 42 , 302호 (목동)",이윤복,042-221-0222,음악,피아노(체50),20,1개월 0일,1260,150000,0,0,0,0,0,0,0,150000,1
학원,동부,대전세종무용학원,대전광역시 대덕구 동춘당로126번길 2   I프라자203호 2층 (송촌동),황승군,042-628-7772,무용,일반(초급),20,1개월 0일,720,90000,0,0,0,0,0,0,0,90000,3
학원,동부,대전세종무용학원,대전광역시 대덕구 동춘당로126번길 2   I프라자203호 2층 (송촌동),황승군,042-628-7772,무용,일반(중급),20,1개월 0일,480,70000,0,0,0,0,0,0,0,70000,3
학원,동부,대전세종무용학원,대전광역시 대덕구 동춘당로126번길 2   I프라자203호 2층 (송촌동),황승군,042-628-7772,무용,입시(중고),20,1개월 0일,1440,250000,0,0,0,0,0,0,0,250000,3
학원,동부,대전세종무용학원,대전광역시 대덕구 동춘당로126번길 2   I프라자203호 2층 (송촌동),황승군,042-628-7772,무용,입시(중고),20,1개월 0일,960,190000,0,0,0,0,0,0,0,190000,3
학원,동부,대전세종무용학원,대전광역시 대덕구 동춘당로126번길 2   I프라자203호 2층 (송촌동),황승군,042-628-7772,무용,특강(방학),20,1개월 0일,960,190000,0,0,0,0,0,0,0,190000,3
학원,동부,대전세종무용학원,대전광역시 대덕구 동춘당로126번길 2   I프라자203호 2층 (송촌동),황승군,042-628-7772,무용,입시(중고),20,1개월 0일,2400,450000,0,0,0,0,0,0,0,450000,3
학원,동부,대전세종무용학원,대전광역시 대덕구 동춘당로126번길 2   I프라자203호 2층 (송촌동),황승군,042-628-7772,무용,특강(콩쿨),20,1개월 0일,1440,280000,0,0,0,0,0,0,0,280000,3
학원,동부,대전세종무용학원,대전광역시 대덕구 동춘당로126번길 2   I프라자203호 2층 (송촌동),황승군,042-628-7772,무용,특강(주말),20,1개월 0일,960,190000,0,0,0,0,0,0,0,190000,3
학원,동부,매봉음악학원,대전광역시 대덕구 동춘당로126번길 2   I프라자 202호 2층 (송촌동),송인숙,042-628-7333,음악,바이엘,5,1개월 0일,1260,90000,0,0,0,0,0,0,0,90000,1
학원,동부,매봉음악학원,대전광역시 대덕구 동춘당로126번길 2   I프라자 202호 2층 (송촌동),송인숙,042-628-7333,음악,체르니100,2,1개월 0일,1260,100000,0,0,0,0,0,0,0,100000,1
학원,동부,매봉음악학원,대전광역시 대덕구 동춘당로126번길 2   I프라자 202호 2층 (송촌동),송인숙,042-628-7333,음악,체르니30,1,1개월 0일,1260,110000,0,0,0,0,0,0,0,110000,1
학원,동부,매봉음악학원,대전광역시 대덕구 동춘당로126번길 2   I프라자 202호 2층 (송촌동),송인숙,042-628-7333,음악,체르니40,0,1개월 0일,1260,150000,0,0,0,0,0,0,0,150000,1
학원,동부,세이웨일즈어학원,대전광역시 중구 계백로1716번길 26   미성프라자 501호 (문화동),김용화,042-331-0505,실용외국어(유아/초·중·고),초등매일,12,1개월 0일,1050,190000,0,0,0,0,0,0,0,190000,9
학원,동부,세이웨일즈어학원,대전광역시 중구 계백로1716번길 26   미성프라자 501호 (문화동),김용화,042-331-0505,실용외국어(유아/초·중·고),초등심화 주3일,12,1개월 0일,1134,210000,0,0,0,0,0,0,0,210000,9
학원,동부,세이웨일즈어학원,대전광역시 중구 계백로1716번길 26   미성프라자 501호 (문화동),김용화,042-331-0505,실용외국어(유아/초·중·고),초등심화 주2일,12,1개월 0일,1134,210000,0,0,0,0,0,0,0,210000,9
학원,동부,세이웨일즈어학원,대전광역시 중구 계백로1716번길 26   미성프라자 501호 (문화동),김용화,042-331-0505,실용외국어(유아/초·중·고),중등심화 주3일,12,1개월 0일,1197,230000,0,0,0,0,0,0,0,230000,9
학원,동부,세이웨일즈어학원,대전광역시 중구 계백로1716번길 26   미성프라자 501호 (문화동),김용화,042-331-0505,실용외국어(유아/초·중·고),중등심화 주2일,12,1개월 0일,1218,230000,0,0,0,0,0,0,0,230000,9
학원,동부,세이웨일즈어학원,대전광역시 중구 계백로1716번길 26   미성프라자 501호 (문화동),김용화,042-331-0505,실용외국어(유아/초·중·고),초등방학특강,12,1개월 0일,900,170000,0,0,0,0,0,0,0,170000,9
학원,동부,세이웨일즈어학원,대전광역시 중구 계백로1716번길 26   미성프라자 501호 (문화동),김용화,042-331-0505,실용외국어(유아/초·중·고),중등방학특강,12,1개월 0일,1000,195000,0,0,0,0,0,0,0,195000,9
학원,동부,서대전학원,대전광역시 중구 중앙로13번길 71,고은미,042-221-5060,보습,초등종합,10,1개월 0일,2835,320000,0,0,0,0,0,0,0,320000,3
학원,동부,서대전학원,대전광역시 중구 중앙로13번길 71,고은미,042-221-5060,보습,"초등단과(국,영,수)",10,1개월 0일,945,120000,0,0,0,0,0,0,0,120000,3
학원,동부,서대전학원,대전광역시 중구 중앙로13번길 71,고은미,042-221-5060,보습,"중등단과(영,수)",10,1개월 0일,1008,150000,0,0,0,0,0,0,0,150000,3
학원,동부,서대전학원,대전광역시 중구 중앙로13번길 71,고은미,042-221-5060,보습,"중등단과(국,사,과)",10,1개월 0일,504,80000,0,0,0,0,0,0,0,80000,3
학원,동부,서대전학원,대전광역시 중구 중앙로13번길 71,고은미,042-221-5060,보습,"고등단과(영,수_",10,1개월 0일,1008,200000,0,0,0,0,0,0,0,200000,3
학원,동부,서대전학원,대전광역시 중구 중앙로13번길 71,고은미,042-221-5060,보습,고등단과(수),10,1개월 0일,1260,250000,0,0,0,0,0,0,0,250000,3
학원,동부,소피아영어학원,대전광역시 대덕구 동춘당로114번길 11-17   4층 (송촌동),장희욱,042-625-1582,보습,초등영어Phonics,45,1개월 0일,1260,180000,0,0,0,0,0,0,0,180000,1
학원,동부,소피아영어학원,대전광역시 대덕구 동춘당로114번길 11-17   4층 (송촌동),장희욱,042-625-1582,보습,초등영어,45,1개월 0일,1260,200000,0,0,0,0,0,0,0,200000,1
학원,동부,소피아영어학원,대전광역시 대덕구 동춘당로114번길 11-17   4층 (송촌동),장희욱,042-625-1582,보습,중등영어1,45,1개월 0일,1260,230000,0,0,0,0,0,0,0,230000,1
학원,동부,소피아영어학원,대전광역시 대덕구 동춘당로114번길 11-17   4층 (송촌동),장희욱,042-625-1582,보습,중등영어2,45,1개월 0일,1302,250000,0,0,0,0,0,0,0,250000,1
학원,동부,소피아영어학원,대전광역시 대덕구 동춘당로114번길 11-17   4층 (송촌동),장희욱,042-625-1582,보습,고등영어,10,1개월 0일,1512,300000,0,0,0,0,0,0,0,300000,1
학원,동부,소피아영어학원,대전광역시 대덕구 동춘당로114번길 11-17   4층 (송촌동),장희욱,042-625-1582,보습,초등수학,10,1개월 0일,1260,200000,0,0,0,0,0,0,0,200000,1
학원,동부,소피아영어학원,대전광역시 대덕구 동춘당로114번길 11-17   4층 (송촌동),장희욱,042-625-1582,보습,중등수학,10,1개월 0일,1323,250000,0,0,0,0,0,0,0,250000,1
학원,동부,소피아영어학원,대전광역시 대덕구 동춘당로114번길 11-17   4층 (송촌동),장희욱,042-625-1582,보습,고등수학,10,1개월 0일,1512,300000,0,0,0,0,0,0,0,300000,1
학원,동부,대한제과제빵학원,대전광역시 중구 목척8길 31   2층 (은행동),김원주,042-223-0888,"식음료품(바리스타,소믈리에)","제과,제빵기능사",40,1개월 0일,3600,250000,0,0,0,0,0,0,0,250000,1
학원,동부,대한제과제빵학원,대전광역시 중구 목척8길 31   2층 (은행동),김원주,042-223-0888,"식음료품(바리스타,소믈리에)",케이크디자이너반,10,1개월 0일,3600,280000,0,0,0,0,0,0,0,280000,1
학원,동부,대한제과제빵학원,대전광역시 중구 목척8길 31   2층 (은행동),김원주,042-223-0888,"식음료품(바리스타,소믈리에)",초콜릿마스터반,5,1개월 0일,3600,300000,0,0,0,0,0,0,0,300000,1
학원,동부,대한제과제빵학원,대전광역시 중구 목척8길 31   2층 (은행동),김원주,042-223-0888,"식음료품(바리스타,소믈리에)",홈베이킹반,5,1개월 0일,3600,400000,0,0,0,0,0,0,0,400000,1
학원,동부,대한제과제빵학원,대전광역시 중구 목척8길 31   2층 (은행동),김원주,042-223-0888,"식음료품(바리스타,소믈리에)",중.고급반,5,1개월 0일,3600,450000,0,0,0,0,0,0,0,450000,1
학원,동부,대한제과제빵학원,대전광역시 중구 목척8길 31   2층 (은행동),김원주,042-223-0888,"식음료품(바리스타,소믈리에)",양과자반,10,1개월 0일,3600,300000,0,0,0,0,0,0,0,300000,1
학원,동부,애드컴퓨터학원,대전광역시 중구 충무로 85   2층 (대사동),윤정한,042-256-5752,컴퓨터(소),초급컴퓨터,10,1개월 0일,1260,120000,0,0,0,0,0,0,0,120000,2
학원,동부,애드컴퓨터학원,대전광역시 중구 충무로 85   2층 (대사동),윤정한,042-256-5752,컴퓨터(소),중급컴퓨터,10,1개월 0일,1260,130000,0,0,0,0,0,0,0,130000,2
학원,동부,애드컴퓨터학원,대전광역시 중구 충무로 85   2층 (대사동),윤정한,042-256-5752,컴퓨터(소),고급컴퓨터,10,1개월 0일,1260,140000,0,0,0,0,0,0,0,140000,2
학원,동부,이도헌영어학원,대전광역시 대덕구 동춘당로126번길 2   5층 (송촌동),이도헌,042-627-5915,보습,중등영어(학기중),50,1개월 0일,1134,200000,0,0,0,0,0,0,0,200000,1
학원,동부,이도헌영어학원,대전광역시 대덕구 동춘당로126번길 2   5층 (송촌동),이도헌,042-627-5915,보습,고등영어(학기중),50,1개월 0일,1260,250000,0,0,0,0,0,0,0,250000,1
학원,동부,이도헌영어학원,대전광역시 대덕구 동춘당로126번길 2   5층 (송촌동),이도헌,042-627-5915,보습,중등영어(방학중),50,1개월 0일,378,70000,0,0,0,0,0,0,0,70000,1
학원,동부,이도헌영어학원,대전광역시 대덕구 동춘당로126번길 2   5층 (송촌동),이도헌,042-627-5915,보습,고등영어(방학중),50,1개월 0일,378,75000,0,0,0,0,0,0,0,75000,1
학원,동부,배울학원,대전광역시 대덕구 계족산로43번길 57   1층 (중리동),박윤혁,042-639-5113,보습,"영,수(초)",10,1개월 0일,1080,150000,0,0,0,0,0,0,0,150000,3
학원,동부,배울학원,대전광역시 대덕구 계족산로43번길 57   1층 (중리동),박윤혁,042-639-5113,보습,"영,수(중)",10,1개월 0일,1080,170000,0,0,0,0,0,0,0,170000,3
학원,동부,배울학원,대전광역시 대덕구 계족산로43번길 57   1층 (중리동),박윤혁,042-639-5113,보습,"영,수(고)",10,1개월 0일,1080,210000,0,0,0,0,0,0,0,210000,3
학원,동부,이엠스쿨영어수학학원,대전광역시 중구 태평로 169-1   2층 (태평동),김진이,042-532-9981,보습,영어(초),8,1개월 0일,1050,150000,0,0,0,0,0,0,0,150000,1
학원,동부,이엠스쿨영어수학학원,대전광역시 중구 태평로 169-1   2층 (태평동),김진이,042-532-9981,보습,영어(중),8,1개월 0일,1176,200000,0,0,0,0,0,0,0,200000,1
학원,동부,이엠스쿨영어수학학원,대전광역시 중구 태평로 169-1   2층 (태평동),김진이,042-532-9981,보습,수학(초),8,1개월 0일,1050,150000,0,0,0,0,0,0,0,150000,1
학원,동부,이엠스쿨영어수학학원,대전광역시 중구 태평로 169-1   2층 (태평동),김진이,042-532-9981,보습,수학(중),8,1개월 0일,1176,200000,0,0,0,0,0,0,0,200000,1
학원,동부,대전속기학원,대전광역시 동구 중앙로 193   3층 (중동),박은정,042-254-0425,속기,속기A,10,1개월 0일,2400,200000,0,0,0,0,0,0,0,200000,2
학원,동부,대전속기학원,대전광역시 동구 중앙로 193   3층 (중동),박은정,042-254-0425,속기,속기B,35,1개월 0일,2200,180000,0,0,0,0,0,0,0,180000,2
학원,동부,대전속기학원,대전광역시 동구 중앙로 193   3층 (중동),박은정,042-254-0425,속기,속기C,5,1개월 0일,1800,150000,0,0,0,0,0,0,0,150000,2
학원,동부,대전속기학원,대전광역시 동구 중앙로 193   3층 (중동),박은정,042-254-0425,속기,속기D,5,1개월 0일,1440,120000,0,0,0,0,0,0,0,120000,2
학원,동부,종로학원하늘교육목동영재학원,"대전광역시 중구 목동로 50 , 2층 (목동)",서정화,042-252-2527,보습,"영,수(초)",5,1개월 0일,1512,228000,0,0,0,0,0,0,0,228000,2
